country,year,Export,Import
PRT,2020,61400262160.668,77834419563.82
PRT,2021,75242766894.064,98337110276.911
PRT,2022,82559524451.56,115291040249.926
PRT,2023,83908917683.589,113486252512.059
PRT,2024,85813703968.446,115997231713.458
PRY,1989,1009445632.0,758320000.0
PRY,1990,958680512.0,1348617600.0
PRY,1991,737040576.0,1460301184.0
PRY,1992,656554304.0,1420424448.0
PRY,1993,725217792.0,1688025472.0
PRY,1994,816832448.0,2424589056.0
PRY,1995,919330624.0,3135867904.0
PRY,1996,1042993792.0,3107341568.0
PRY,1997,1141002368.0,3403352320.0
PRY,1998,1014102656.0,2896688384.0
PRY,1999,740768872.0,1905851232.0
PRY,2000,2200087905.0,2260213919.0
PRY,2001,2356518656.0,2181917183.0
PRY,2002,2328799961.0,1661284698.0
PRY,2003,2584532112.0,1926600855.0
PRY,2004,2874456410.0,2657966934.0
PRY,2005,3152567667.0,3260074994.0
PRY,2006,3472353969.0,4774827247.0
PRY,2007,4723553436.0,5874802002.0
PRY,2008,6407111559.0,9061828536.0
PRY,2009,5079610331.0,6961625845.0
PRY,2010,6516534823.0,10033465850.0
PRY,2011,7776442112.0,12366125655.0
PRY,2012,7282792069.0,11555136360.0
PRY,2013,9456253392.0,12142040141.0
PRY,2014,9635735187.0,12168557587.0
PRY,2015,8327546291.0,10291213118.0
PRY,2016,8501157586.05,9750225849.0
PRY,2017,8679833045.0,11873407129.0
PRY,2018,9042140680.0,13333951365.0
PRY,2019,7967805030.0,12543968779.0
PRY,2020,8517891384.0,10216357778.0
PRY,2021,10570969868.0,13559726270.0
PRY,2022,9948286364.004,15879584456.7
PRY,2023,11890536801.81,16104641636.676
PRY,2024,10879888802.499,17209646705.546
PSE,2007,512978999.976,3284034987.725
PSE,2008,558446027.474,3466168179.026
PSE,2009,518355481.9,3600785374.217
PSE,2010,575513117.245,3958511884.497
PSE,2011,745661492.0,4737646994.0
PSE,2012,782368754.0,4697355942.0
PSE,2013,900617856.0,5163897459.0
PSE,2014,943717389.0,5683199332.0
PSE,2015,957810868.0,5225466656.0
PSE,2016,926498977.0,5363768017.0
PSE,2017,1064884138.762,5853849921.214
PSE,2018,1155634049.695,6539589522.19
PSE,2019,1103808331.94,6613453678.02
PSE,2020,1054620844.16,6063434636.806
PSE,2021,1357640029.17,7829112452.61
PSE,2022,1525158846.456,9088632136.056
PSE,2023,1521387919.622,8270533700.366
PYF,1996,251155120.0,1015206784.0
PYF,1997,221642624.0,935016960.0
PYF,1998,252081760.0,1107377024.0
PYF,1999,248894452.0,927005761.0
PYF,2000,222528632.0,976563653.0
PYF,2001,175563339.0,1016677283.0
PYF,2002,166790524.0,1267479325.0
PYF,2003,149899561.0,1564178581.0
PYF,2004,185312113.0,1479656518.0
PYF,2005,210286560.0,1701510974.0
PYF,2006,186315623.0,1546772809.0
PYF,2007,167046650.0,1598157123.0
PYF,2008,195492836.0,2168695771.0
PYF,2009,148270991.0,1717055934.0
PYF,2010,153190887.0,1725757321.0
PYF,2011,149817861.0,1627726957.0
PYF,2012,139032342.0,1706270016.0
PYF,2013,151488051.0,1814846584.0
PYF,2014,170097225.0,1761698488.0
PYF,2015,130193767.0,1526806046.0
PYF,2016,199520560.48,1526760526.904
PYF,2017,169175120.961,1665697360.151
PYF,2018,155313198.568,2264500073.102
PYF,2019,142134445.372,2118985633.636
PYF,2020,80621360.821,1714131452.019
PYF,2021,143139203.697,2003095977.252
PYF,2022,146444418.272,2220194958.049
PYF,2023,244186132.156,2302657016.743
PYF,2024,158775665.586,2289643543.85
QAT,2000,8846958592.0,3252249600.0
QAT,2001,10705850368.0,3757831424.0
QAT,2002,8230923776.0,4052046336.0
QAT,2003,13382576972.793,4897430597.819
QAT,2004,18685061094.007,6004565954.437
QAT,2005,25762497881.0,10060887120.0
QAT,2006,34051306773.0,16440097181.0
QAT,2007,42019942580.0,23429162836.0
QAT,2008,67307142966.0,27900040521.0
QAT,2009,48007107195.0,
QAT,2010,74964415453.0,23239545239.0
QAT,2011,114448131942.0,
QAT,2012,132913458118.1,25211750641.787
QAT,2013,133336974286.326,26861584199.741
QAT,2014,131591553318.0,30447655949.0
QAT,2015,77090262720.063,32611240989.987
QAT,2016,57308634593.73,32060032933.201
QAT,2017,67498105851.92,29896356991.201
QAT,2018,84904616757.074,31695930258.614
QAT,2019,72934956293.15,29178064574.181
QAT,2020,51504158057.751,25834885666.383
QAT,2021,87203291188.87,27985403213.758
QAT,2022,130964472574.266,33479012251.151
QAT,2023,97751493996.069,31431140740.145
REU,1994,170978736.0,2358358784.0
REU,1995,208689936.0,2711079680.0
ROU,1989,10487379968.0,8437671936.0
ROU,1990,5847390208.0,9088603136.0
ROU,1991,4265651456.0,5793350656.0
ROU,1992,4363384320.0,6259609088.0
ROU,1993,4892156928.0,6521681920.0
ROU,1994,6151244800.0,7109047808.0
ROU,1995,7910049280.0,10277897216.0
ROU,1996,8084459008.0,11435274240.0
ROU,1997,8431049216.0,11279739904.0
ROU,1998,8300932096.0,11835426816.0
ROU,1999,8502972928.0,10395266048.0
ROU,2000,10366521282.76,13054487960.27
ROU,2001,11384993946.81,15551610400.18
ROU,2002,13875689074.06,17861459163.15
ROU,2003,17618055327.28,24002855001.6
ROU,2004,23485311856.3,32663438441.71
ROU,2005,27729576248.0,40462566839.4
ROU,2006,32633852030.4,51601825618.97
ROU,2007,40470699878.66,70414395147.16
ROU,2008,49673522431.9,84285770502.49
ROU,2009,40578773628.79,54344079521.85
ROU,2010,49413386103.0,62006624402.0
ROU,2011,62692001406.0,76365284687.0
ROU,2012,57904330434.0,70259718629.0
ROU,2013,65881441578.0,73452191656.0
ROU,2014,69877890844.0,77889070909.0
ROU,2015,60605047667.0,69857682405.0
ROU,2016,63581004346.0,74604616829.0
ROU,2017,70626887499.98,85318177451.14
ROU,2018,80077606266.88,97877632897.85
ROU,2019,77298748437.44,96644318708.62
ROU,2020,71046398784.1,92056306061.86
ROU,2021,88389728970.91,116401944588.41
ROU,2022,96829601670.3,132699562701.94
ROU,2023,100642462676.41,131962913075.36
ROU,2024,100370881686.1,136519363524.29
RUS,1996,88703000000.0,61147000000.0
RUS,1997,85889245184.0,66326577152.0
RUS,1998,72275585466.0,43711339493.0
RUS,1999,72884999952.0,30291545551.0
RUS,2000,103092748421.0,33880091843.0
RUS,2001,99868397027.0,41865361958.0
RUS,2002,106691997872.0,46176985039.0
RUS,2003,133655685163.0,57345988014.0
RUS,2004,181600379150.0,75569014526.0
RUS,2005,241451656882.0,98707255772.0
RUS,2006,301550665536.0,137811059897.0
RUS,2007,352266398771.0,199725954506.0
RUS,2008,467993954576.0,267051243546.0
RUS,2009,301796058824.0,170826590309.0
RUS,2010,397067520996.0,228911658149.0
RUS,2011,516992618221.0,306091490306.0
RUS,2012,524766420613.0,316192918041.0
RUS,2013,527265918851.0,314945094987.0
RUS,2014,497833528848.0,286648776878.0
RUS,2015,343907651828.0,182781964814.0
RUS,2016,301780443386.44,207440504392.6
RUS,2017,379206606018.61,259966680280.2
RUS,2018,451494828173.17,240225755863.79
RUS,2019,426720332660.17,247161342900.21
RUS,2020,337103969643.061,231664185422.99
RUS,2021,492313790696.653,293497128020.043
RWA,1996,9757476.0,234100080.0
RWA,1997,53827416.0,285468864.0
RWA,1998,39463932.0,293061184.0
RWA,1999,56589024.0,251019696.0
RWA,2001,186706562.0,278683655.0
RWA,2002,54109342.0,252816697.0
RWA,2003,51277158.0,261653637.0
RWA,2004,99542150.0,310142471.0
RWA,2005,149908338.0,374278186.0
RWA,2006,143309309.0,567132280.0
RWA,2007,183512806.0,627850822.0
RWA,2008,398312202.0,1070038173.0
RWA,2009,260659771.0,1112015455.0
RWA,2010,240106360.01,1249430057.972
RWA,2011,400075916.787,1528876860.482
RWA,2012,387159969.279,1517638673.898
RWA,2013,622448945.228,1982695207.256
RWA,2014,615823959.783,2193977534.67
RWA,2015,593624150.08,2370138191.612
RWA,2016,613073671.511,2546668712.33
RWA,2017,942651251.973,2700353144.339
RWA,2018,1004201169.351,2828104496.991
RWA,2019,1131956067.38,3189416682.47
RWA,2020,1431176312.56,3706644566.69
RWA,2021,1562504482.7,3736702299.76
RWA,2022,2019269801.94,5124655978.4
S19,1997,122080378880.0,114363883520.0
S19,1998,112593829888.0,104652357632.0
S19,1999,121495887872.0,110946459648.0
S19,2000,148316104339.0,139990983306.0
S19,2001,122865858265.0,107228252983.0
S19,2002,130602440143.0,112521871851.0
S19,2003,150600177700.0,128004224300.0
S19,2004,174316262862.0,168685711624.0
S19,2005,189393122087.0,181591670919.0
S19,2006,224011893303.0,202685778083.0
S19,2007,246331459778.0,219666560529.0
S19,2008,255055283514.0,240678350691.0
S19,2009,203493849503.0,174942558826.0
S19,2010,273705866278.0,251315168442.0
S19,2011,306997986072.0,281315583178.0
S19,2012,300621665704.0,270863152625.0
S19,2013,303726395541.0,269256098695.0
S19,2014,313563342380.0,273844886830.0
S19,2015,280019266828.0,228508285711.0
S19,2016,280478676099.0,230930098259.0
S19,2017,317663172110.08,259609174581.87
S19,2018,335743566738.82,286194740458.68
S19,2019,329483858291.42,285931193664.18
S19,2020,347194556373.199,287429187097.225
S19,2021,447656546120.094,382555002402.232
S19,2022,477816742263.5,436551017046.56
S19,2023,432204004148.435,358505331667.303
SAU,1991,47053329979.0,29073801235.0
SAU,1992,53486448640.0,33272639488.0
SAU,1993,42395787264.0,28201402368.0
SAU,1994,42874187776.0,23042631680.0
SAU,1995,49029578752.0,28085112832.0
SAU,1996,56509526016.0,27764922368.0
SAU,1998,39806951424.0,30012264448.0
SAU,1999,50693813581.0,28031635613.0
SAU,2000,77204301305.0,28398740298.0
SAU,2001,67674040859.0,29154366310.0
SAU,2002,72128962428.0,30466326350.0
SAU,2003,92765581557.0,39569489728.0
SAU,2004,125551144672.0,44944407647.0
SAU,2005,180277726927.0,57232567930.0
SAU,2006,210823971728.0,67681047979.0
SAU,2007,232855982640.0,87816600598.0
SAU,2008,312999364049.0,112273148075.0
SAU,2009,191810272744.0,92457155434.0
SAU,2010,250577015621.0,103621530060.0
SAU,2011,364139418640.0,127962726620.0
SAU,2012,387373982617.0,151260012541.0
SAU,2013,375360918001.0,163013498700.0
SAU,2014,341947182544.0,168239638203.0
SAU,2015,203688802561.012,174785637598.386
SAU,2016,183604286533.01,140169249878.01
SAU,2017,221835062773.815,134519129744.819
SAU,2018,294371571727.375,137064682752.016
SAU,2019,261603290344.984,153133596340.193
SAU,2020,173853852369.653,137982116216.58
SAU,2021,276179086621.923,152695089252.489
SAU,2022,411184219840.928,189865321359.5
SAU,2023,320018426729.139,206939797105.705
SCG,1992,2538493952.0,3859204096.0
SCG,1996,1841746048.0,4101850880.0
SCG,1997,2367984896.0,4799141888.0
SCG,1998,2858166016.0,4849333760.0
SCG,1999,1497405056.0,3295209984.0
SCG,2000,1711074000.0,3710596000.0
SCG,2001,1903293491.0,4837039151.0
SCG,2002,2275037413.0,6320071258.0
SCG,2004,3801328238.0,11366466334.0
SDN,1995,685193216.0,1184930816.0
SDN,1996,273146208.0,1072805888.0
SDN,1997,490447040.0,1633988224.0
SDN,1998,534651712.0,2058598784.0
SDN,1999,222063840.0,992804928.0
SDN,2000,1898947145.329,1657483018.962
SDN,2001,1819744601.262,1949730397.55
SDN,2002,1243229313.835,2267949400.751
SDN,2003,2606676168.363,2893666380.453
SDN,2004,3611837006.38,3957126092.961
SDN,2005,4502541102.922,7065962591.125
SDN,2006,5252572792.626,7322405667.669
SDN,2007,8942632957.142,9308456883.315
SDN,2008,11809416527.376,12123695589.221
SDN,2009,7505948876.128,7956321905.501
SDN,2010,11529254971.0,11874755636.0
SDN,2011,8981722935.0,9546265054.0
SDN,2012,2449242451.0,6602469747.23
SDN,2013,26037005947.02,6742763645.96
SDN,2014,6204785422.921,9711724098.761
SDN,2015,5587516915.0,8413439462.0
SDN,2016,3993489851.0,10275537136.0
SDN,2017,4240642666.88,10276864989.0
SDN,2018,3619251504.0,10483740855.0
SEN,1996,409322528.0,2134253440.0
SEN,1997,344527488.0,1706332928.0
SEN,1998,517367616.0,1573858432.0
SEN,1999,471319844.0,1604359110.0
SEN,2000,693346787.0,1546910031.0
SEN,2001,782404578.0,1724459999.0
SEN,2002,690797399.0,1970434597.0
SEN,2003,1154534363.0,2398641404.0
SEN,2004,1315412288.0,2839133202.0
SEN,2005,1470807171.0,3497700592.0
SEN,2006,1491565996.0,3670993458.0
SEN,2007,1546256022.0,4871391682.0
SEN,2008,2170480818.0,6527603490.0
SEN,2009,2017385759.0,4712899438.0
SEN,2010,2085661790.556,4776840464.926
SEN,2011,2541704770.0,5908917003.0
SEN,2012,2531665004.0,6434215834.0
SEN,2013,2660988556.0,6552182262.0
SEN,2014,2750172137.0,6502674171.0
SEN,2015,2611671966.0,5595354746.0
SEN,2016,2640276916.0,5477912190.0
SEN,2017,2995885808.621,6745362014.951
SEN,2018,3623242949.602,8071410856.072
SEN,2019,4178514674.51,8143734073.756
SEN,2020,3929360138.499,7812455324.343
SEN,2021,5202221589.634,9699022129.071
SEN,2022,5710291923.345,12064632482.711
SEN,2023,5316892833.899,11879388061.947
SGP,1989,44686630912.0,49689128960.0
SGP,1990,52715892736.0,60790210560.0
SGP,1991,58953314304.0,66093694976.0
SGP,1992,63463108608.0,72173641728.0
SGP,1993,74005471232.0,85230485504.0
SGP,1994,96824549376.0,102669287424.0
SGP,1995,118263103488.0,124503449600.0
SGP,1996,125007762852.0,131339984705.0
SGP,1997,124988069164.0,132441673839.0
SGP,1998,109904936960.0,101731540992.0
SGP,1999,114681728362.0,111060866386.0
SGP,2000,137805720273.0,134545794204.0
SGP,2001,121753788784.0,116002509920.0
SGP,2002,125177090679.0,116440933211.0
SGP,2003,159963347826.0,136264162376.0
SGP,2004,198632635437.0,173581211165.0
SGP,2005,230343507443.0,200724436294.0
SGP,2006,273382012980.0,239919888518.0
SGP,2007,301594913311.0,264766012197.0
SGP,2008,341079321209.0,323019797003.0
SGP,2009,271079917819.0,247216196618.0
SGP,2010,352553383051.719,312668834552.333
SGP,2011,416234570660.125,372498899152.57
SGP,2012,415615109732.498,385832691727.235
SGP,2013,419931654465.025,388046698517.076
SGP,2014,415418246994.09,377937643311.024
SGP,2015,357941228869.167,308121655073.491
SGP,2016,338081970453.751,291908368784.572
SGP,2017,373072486170.161,327507524337.627
SGP,2018,411743293747.485,370503520526.988
SGP,2019,390331757374.414,358974637219.11
SGP,2020,373683730056.067,328624455636.331
SGP,2021,457081283281.544,406318349182.047
SGP,2022,514966127005.218,475412874146.485
SGP,2023,475348541126.792,422419822234.11
SLB,1996,,162916223.0
SLB,2002,41723892.0,57853812.0
SLB,2003,66628867.0,93823082.0
SLB,2004,85651964.0,121417275.0
SLB,2005,70436539.0,138837708.0
SLB,2006,121620058.0,232259801.0
SLB,2007,158469361.0,284992585.0
SLB,2008,214236820.0,306613510.0
SLB,2009,214590937.974,213475896.053
SLB,2010,215431983.0,327876714.0
SLB,2011,411539787.282,446449662.604
SLB,2012,466329200.845,493395041.041
SLB,2013,489145268.684,580066022.603
SLB,2014,458105732.156,499265605.931
SLB,2015,400400592.0,465830232.0
SLB,2016,437303074.0,453853633.0
SLB,2017,499714683.471,571770024.748
SLB,2018,569112008.474,601388529.174
SLE,2000,13032829.0,151688951.0
SLE,2002,41421968.0,351962848.0
SLE,2014,279253408.0,2056845874.0
SLE,2015,93257547.0,1759408505.0
SLE,2016,465595233.0,957927386.0
SLE,2017,102651588.819,1073617079.082
SLE,2018,205368284.276,986898687.8
SLV,1994,821796992.0,2255781632.0
SLV,1995,985199360.0,2627658752.0
SLV,1996,1024263680.0,2670085888.0
SLV,1997,,2961483008.0
SLV,1998,1257067008.0,3108029184.0
SLV,1999,1164156461.0,3128087329.0
SLV,2000,3979745400.31,5620606279.48
SLV,2001,4436458309.77,6222455815.08
SLV,2002,4720287820.23,6537123358.54
SLV,2003,4949389080.39,7092346355.09
SLV,2004,5251899751.05,7691868186.27
SLV,2005,3436475784.33,6809146201.3
SLV,2006,3729992948.49,7762676028.29
SLV,2007,4014538645.07,8820612383.85
SLV,2008,4641070493.28,9817654299.93
SLV,2009,3866080098.33,7325362174.93
SLV,2010,4499243252.2,8416163087.16
SLV,2011,5308179072.07,9964507544.15
SLV,2012,5339088393.31,10257426891.62
SLV,2013,5519300084.12,10747532925.72
SLV,2014,5301546008.26,10514175664.82
SLV,2015,5509047690.07,10293395314.51
SLV,2016,5420132897.28,9825783205.81
SLV,2017,5760015207.29,10571509382.68
SLV,2018,5905411210.93,11464322435.44
SLV,2019,5904956423.51,11602097258.73
SLV,2020,4805449504.68,9887884423.01
SLV,2021,6394888915.91,14617415472.54
SLV,2022,7115105243.68,17108010282.77
SLV,2023,6498092242.0,15648326858.96
SLV,2024,6447560868.65,13580891907.45
SRB,2006,6427891860.0,13172329667.0
SRB,2007,8824700743.0,18553606220.0
SRB,2008,10972082013.0,22875303751.0
SRB,2009,8345076235.0,16047433276.0
SRB,2010,9794515799.0,16734509022.0
SRB,2011,11779477582.0,19861908142.0
SRB,2012,11229030695.0,18924891223.0
SRB,2013,14610779427.0,20550989938.0
SRB,2014,14843348443.0,20608584765.0
SRB,2015,13378933798.0,18210171281.0
SRB,2016,14851777129.0,19230912776.0
SRB,2017,16959040119.0,22146377217.0
SRB,2018,19239126973.0,25882635269.0
SRB,2019,19633048518.0,26730093636.0
SRB,2020,19500829540.0,26228037382.0
SRB,2021,25566160915.0,33793017446.0
SRB,2022,29059511715.0,41143747552.0
SRB,2023,30934596154.0,39827593654.0
STP,1999,2194828.0,38008344.0
STP,2000,2763645.0,29767743.0
STP,2001,2622666.0,28525365.0
STP,2002,4990162.0,31105281.0
STP,2003,6628901.0,40833591.0
STP,2004,3553080.0,41433788.0
STP,2005,3416365.0,49860404.0
STP,2006,3873963.0,71135517.0
STP,2007,6729006.0,79418250.0
STP,2008,10631930.0,114045081.0
STP,2009,8116665.0,103283149.0
STP,2010,6381277.0,112152144.0
STP,2011,11041542.0,133712481.0
STP,2012,6047150.0,141253970.0
STP,2013,6938258.0,152093663.0
STP,2014,10497358.0,169715687.0
STP,2015,9223182.0,141847245.0
STP,2016,10473934.0,139352022.0
STP,2017,10562590.924,147049579.311
STP,2018,12087302.455,148305957.032
STP,2019,9858888.95,147666945.396
STP,2020,12439557.111,138041161.357
STP,2021,19174845.703,166275006.874
STP,2022,22588961.006,196299315.483
STP,2023,16554568.871,183563238.117
SUR,1994,536760512.0,542561088.0
SUR,1995,482677632.0,582819008.0
SUR,1996,426713728.0,455923520.0
SUR,1999,355840992.0,505790016.0
SUR,2000,506975642.0,526447788.0
SUR,2001,395746062.0,456560895.0
SUR,2002,460203089.0,501842865.0
SUR,2003,605873240.0,703863751.0
SUR,2004,807597602.0,739765174.0
SUR,2005,997420810.0,1049926271.0
SUR,2006,1174596063.0,1013148607.0
SUR,2007,1359057108.0,1044268725.0
SUR,2008,1743411464.0,1304331985.0
SUR,2009,1401838557.0,1390097805.0
SUR,2010,2025566568.0,1397499693.0
SUR,2011,2466871927.0,1637825758.0
SUR,2012,2380469008.0,1732784865.0
SUR,2013,2204441328.0,2308497856.0
SUR,2014,1917670786.0,1826727942.0
SUR,2015,1814316671.741,1904483138.791
SUR,2016,1235283176.483,1174910338.641
SUR,2017,2067393726.712,1208805086.387
SUR,2018,2179950584.89,1526897522.154
SUR,2019,2155132556.567,1711449972.454
SUR,2020,2193348936.33,1533106968.764
SUR,2021,2291325827.04,1381165987.58
SUR,2022,2836282376.6,1803200189.5
SUR,2023,2310899797.996,1697155191.888
SUR,2024,1484158187.965,1750570364.012
SVK,1994,6690227200.0,6610932736.0
SVK,1995,8374272512.0,8161863680.0
SVK,1996,7490881536.0,9409979392.0
SVK,1997,9633901568.0,11726973952.0
SVK,1998,10718081024.0,13070530560.0
SVK,1999,10056773255.0,11130500282.0
SVK,2000,11884547516.0,12774126851.0
SVK,2001,12635923084.0,14769682306.0
SVK,2002,14477417105.0,16627735554.0
SVK,2003,21916964382.0,22600764722.0
SVK,2004,27864033854.0,29456675922.0
SVK,2005,31852133630.0,34225828873.0
SVK,2006,41686247338.0,44758621589.0
SVK,2007,58036003409.0,59207793369.0
SVK,2008,70188697344.0,72611558377.0
SVK,2009,55553022159.0,55159944855.0
SVK,2010,65289364866.118,65645602040.922
SVK,2011,78998576809.608,78799145931.063
SVK,2012,79913380317.268,76333967704.111
SVK,2013,85173871823.805,80766036927.295
SVK,2014,85774098879.736,81165275151.103
SVK,2015,75010058852.796,73104846424.613
SVK,2016,76990001036.061,74941126942.511
SVK,2017,83428380735.987,81872734015.513
SVK,2018,93465539984.579,92985532750.848
SVK,2019,89920373305.213,90915779957.205
SVK,2020,86707796106.473,84998491746.844
SVK,2021,104733320881.922,105141762064.531
SVK,2022,108238390513.634,115784469709.566
SVK,2023,117062730020.954,115356036115.328
SVK,2024,111710550607.23,111052910012.159
SVN,1994,,7303908864.0
SVN,1995,8315799040.0,9491651584.0
SVN,1996,8309795840.0,9420645376.0
SVN,1997,8368848896.0,9365660672.0
SVN,1998,9050524672.0,10110369792.0
SVN,1999,8545870832.0,10081416835.0
SVN,2000,8732145119.0,10114677691.0
SVN,2001,9252429928.0,10146304376.0
SVN,2002,10356930502.0,10932233218.0
SVN,2003,12766870956.0,13852408345.0
SVN,2004,15878765740.0,17569445218.0
SVN,2005,17896024019.0,19626300213.0
SVN,2006,20982712891.0,23013428111.0
SVN,2007,26551122023.0,29476189619.0
SVN,2008,29252924301.0,33985543847.0
SVN,2009,22405415273.0,23901831218.0
SVN,2010,24434752222.0,26591707913.0
SVN,2011,28984136412.0,31236842607.0
SVN,2012,27080021571.0,28382568378.0
SVN,2013,28628740459.0,29375441105.0
SVN,2014,30522102229.0,30049305586.0
SVN,2015,26586979271.0,25870229469.0
SVN,2016,27657727689.77,26690369758.47
SVN,2017,31893789564.46,31149443532.62
SVN,2018,36471278939.42,36267337521.5
SVN,2019,37574594379.51,38162054184.9
SVN,2020,37471094173.243,36512669081.431
SVN,2021,46692128069.11,49067424644.125
SVN,2022,55306018472.303,59576307658.913
SVN,2023,59506954977.681,61689903069.76
SVN,2024,66610981175.176,74966519849.282
SWE,1992,55771148288.0,49849364480.0
SWE,1993,49677475840.0,42634072064.0
SWE,1994,61077110784.0,51762065408.0
SWE,1995,77436321792.0,61646684160.0
SWE,1996,83408199680.0,64431443968.0
SWE,1997,81477337088.0,63168258048.0
SWE,1998,84991770624.0,68606316544.0
SWE,1999,75660616644.0,63989285556.0
SWE,2000,86937360869.0,72766525029.0
SWE,2001,76303316484.0,63536271623.0
SWE,2002,82983411602.0,67120675767.0
SWE,2003,102410949441.0,84199455582.0
SWE,2004,123309700172.0,100832516828.0
SWE,2005,130263720466.0,111351341748.0
SWE,2006,147370407950.0,127100924462.0
SWE,2007,169061476944.0,152822698820.0
SWE,2008,183880641872.0,168981675433.0
SWE,2009,131116175379.0,119948706612.0
SWE,2010,158410621989.0,148788238595.0
SWE,2011,186898110097.0,176944637697.0
SWE,2012,172437657005.592,164544938291.16
SWE,2013,167493221530.984,160587346950.19
SWE,2014,164677597202.065,162258342753.684
SWE,2015,140006470767.691,137987266923.559
SWE,2016,139390774149.229,140695015251.435
SWE,2017,153158564964.648,153934736436.529
SWE,2018,165966633517.936,170252578955.795
SWE,2019,160531242220.729,158958177893.649
SWE,2020,154935587125.87,149436257458.816
SWE,2021,189635063199.877,187319607120.962
SWE,2022,197527811301.403,202997376050.399
SWE,2023,197533884155.232,193241452517.41
SWE,2024,195761854960.187,188975537852.165
SWZ,2000,889313066.0,1097226202.0
SWZ,2001,781588160.0,948817855.0
SWZ,2002,1086820422.0,1063661769.0
SWZ,2003,1654597162.0,1457472194.0
SWZ,2004,2138809378.0,1770276683.0
SWZ,2005,1277781806.0,1656124486.0
SWZ,2006,1462821740.0,1242438344.0
SWZ,2007,1113277851.0,1270083232.0
SWZ,2008,1129169441.434,1316101634.31
SWZ,2009,1287619735.011,1450060915.168
SWZ,2010,1532318696.44,2048317044.853
SWZ,2011,2490946396.028,3101091434.569
SWZ,2012,1844838445.307,1967016510.212
SWZ,2013,2033625822.215,1917126794.966
SWZ,2014,2011159071.758,1730271826.067
SWZ,2015,1820498383.51,1508409898.769
SWZ,2016,1716356400.31,1536545214.299
SWZ,2017,1801000657.441,1611784444.301
SWZ,2018,1842438001.3,1857539457.961
SWZ,2019,2001636601.29,1832435797.7
SWZ,2020,1752113941.92,1605273327.08
SWZ,2021,2068468810.41,2122858884.91
SWZ,2022,1990597273.84,2123791695.7
SWZ,2023,2095601709.12,2038538969.12
SYC,1994,51771584.0,206488384.0
SYC,1995,53127636.0,254654816.0
SYC,1996,139353280.0,346715232.0
SYC,1997,113656443.0,340064857.0
SYC,1998,121531181.0,383657010.0
SYC,1999,144963884.0,429447856.0
SYC,2000,193679154.0,342441262.0
SYC,2001,216156836.0,476133362.0
SYC,2002,226796265.0,419795922.0
SYC,2003,716131489.623,1093494096.034
SYC,2004,812925961.795,1364220312.271
SYC,2005,790755917.187,1832553537.127
SYC,2006,1076992781.842,2163305737.272
SYC,2007,1042462289.073,2457752732.33
SYC,2008,701947996.739,2595728224.003
SYC,2009,331782665.962,2084203760.941
SYC,2010,1252747027.827,3549491827.841
SYC,2011,2806807397.743,5146943417.905
SYC,2012,1968580674.57,2985795231.433
SYC,2013,1759233368.253,2890842925.751
SYC,2014,1652992306.991,2776595142.659
SYC,2015,475740784.644,976609182.679
SYC,2016,483876547.531,1532845668.14
SYC,2017,3160513528.603,3452594830.878
SYC,2018,849885247.572,1745336917.025
SYC,2019,824082560.113,1438003981.558
SYC,2020,961131158.875,2044950086.081
SYC,2021,633870713.486,1848190064.462
SYC,2022,605297871.488,2119313437.48
SYC,2023,548099876.614,1468094786.253
SYR,2001,20798641934.0,18761324961.0
SYR,2002,26931134443.0,18490453176.0
SYR,2003,23611522866.0,21056881135.0
SYR,2004,22177268069.0,29042640219.0
SYR,2005,6449881887.0,7897929801.0
SYR,2006,10919370783.0,11488278728.0
SYR,2007,11545710211.0,14655130254.0
SYR,2008,14380037906.0,18104749275.0
SYR,2009,9693796900.0,15442769571.0
SYR,2010,11352923632.0,17561575593.0
TCA,1999,7672414.0,147365683.0
TCA,2000,8844263.0,148673146.0
TCA,2001,7285904.0,156808733.0
TCA,2002,8706866.0,177336170.0
TCA,2003,9847368.0,168860299.0
TCA,2004,12212036.0,220603914.0
TCA,2005,14715984.0,303720394.0
TCA,2006,17610457.0,497760088.0
TCA,2007,16256306.0,580593758.0
TCA,2008,24769254.0,591251785.0
TCA,2009,20757912.0,375393512.0
TCA,2011,8532611.0,260185322.0
TCA,2012,11830262.0,268531134.0
TCD,1995,,215168272.0
TGO,1994,161734576.0,221338112.0
TGO,1995,382754176.0,556332480.0
TGO,1996,409621280.0,667376960.0
TGO,1997,348150816.0,631696320.0
TGO,1998,393420480.0,686900672.0
TGO,1999,360342976.0,668242112.0
TGO,2000,191988850.0,323927531.0
TGO,2001,220245828.0,354964440.0
TGO,2002,250598290.0,405330377.0
TGO,2003,494569945.0,568376618.0
TGO,2004,389639467.0,557827349.0
TGO,2005,359904145.0,592615810.0
TGO,2007,280027793.0,787098470.0
TGO,2008,663560669.078,1689261127.745
TGO,2009,737859596.53,1336640326.285
TGO,2010,741368662.067,1350349240.807
TGO,2011,990943083.256,1856364445.448
TGO,2012,1113293032.068,1866514132.483
TGO,2013,1290029959.754,2478630632.86
TGO,2014,959895683.119,2033269723.799
TGO,2015,792823173.978,1878133855.428
TGO,2016,801989368.686,1732404711.77
TGO,2017,867057011.213,1635573221.637
TGO,2018,1023218962.414,1733794314.757
TGO,2019,1010865429.946,1789999724.947
TGO,2020,978690201.958,2155832859.958
TGO,2021,1059661549.336,2553355599.222
