country,year,Export,Import,ILO
ABW,2010,124523218.0,1071033527.0,6.738
AFG,2014,570534007.0,7697178170.0,1389.95
AFG,2017,831926771.77,7792600111.74,1122.933
AGO,2004,13253676784.371,5072075923.756,406.676
AGO,2009,40639411732.0,23918854361.0,432.43
AGO,2011,66427390220.0,20790996039.0,540.716
AGO,2014,58672369190.0,28753499329.0,330.004
AGO,2019,35432454858.832,13961640425.765,688.092
AGO,2021,34472161956.832,11378927920.701,625.641
AGO,2022,51274951711.647,17802935241.948,813.873
ALB,2007,1077690359.0,4200864046.0,220.571
ALB,2008,1354921653.0,5250490022.0,199.625
ALB,2009,1087914902.0,4548287875.0,231.413
ALB,2010,1549955724.0,4602774967.0,240.369
ALB,2012,1967918947.0,4879829648.0,195.749
ALB,2013,2331521928.0,4880593254.0,172.182
ALB,2014,2430723644.0,5229972238.0,180.857
ALB,2015,1929657032.0,4320219367.0,201.484
ALB,2016,1962117416.0,4669289913.0,222.997
ALB,2017,2301340965.67,5293901931.205,230.968
ALB,2018,2875859778.765,5941286949.487,242.666
ALB,2019,2719428708.042,5908003380.108,254.839
ALB,2020,2415632335.419,5410943446.851,254.541
ALB,2021,3562297235.872,7734905145.339,273.293
ALB,2022,4306234747.242,8407345270.407,283.606
ALB,2023,4374857212.456,8668927602.553,279.175
ARE,2017,313599362102.95,257733259747.664,1147.184
ARE,2018,387964272061.879,244687551962.78,2497.813
ARE,2019,389427993903.956,288446698975.132,2127.975
ARE,2020,335296907869.73,246961070632.623,1898.134
ARE,2021,425159796503.562,347528997702.207,2121.98
ARE,2022,515621189049.101,420493197887.132,2141.986
ARE,2023,570245383584.532,470536019784.564,2615.63
ARG,2004,34575705522.0,22445246576.0,2095.11
ARG,2005,40106386092.0,28688637653.0,2211.34
ARG,2006,46546224081.0,34153541756.0,2345.308
ARG,2008,70018850811.0,57461774372.0,2455.267
ARG,2009,55672118600.0,38786161790.0,2400.055
ARG,2010,68174446579.0,56792378207.0,2444.524
ARG,2011,82981091282.0,73960656100.0,2555.295
ARG,2012,79982379582.0,67973971893.0,2534.517
ARG,2013,75962981361.0,74441745276.0,2587.648
ARG,2014,68404346618.25,65735987757.05,2639.317
ARG,2017,58384194969.28,66899299586.97,2554.962
ARG,2018,61559407361.54,65440966165.64,2541.517
ARG,2019,65115326623.66,49125029975.95,2599.87
ARG,2020,54883822445.7,42355505399.72,2408.471
ARG,2021,77934314986.58,63183637614.17,2613.042
ARG,2022,88445718838.32,81522681076.03,2811.608
ARG,2023,66788515986.35,73713612595.47,2964.836
ARM,2008,1055012744.0,4101217006.0,224.83
ARM,2014,1490190146.0,4159517448.0,189.624
ARM,2015,1482667349.0,3256964792.0,170.663
ARM,2016,1807789510.0,3218457706.0,158.816
ARM,2017,2144962969.58,3893454903.13,169.045
AUS,2001,63288188610.0,64319977353.0,1823.674
AUS,2002,64984167265.0,73025896959.0,2022.966
AUS,2003,70288235404.0,89065101558.0,1909.688
AUS,2004,86484037752.0,109482715206.0,2091.796
AUS,2005,106011050685.0,125221245282.0,2147.597
AUS,2006,123324472734.0,139354165032.0,2219.156
AUS,2007,141181512401.0,165471525339.0,2279.953
AUS,2008,186853013588.0,200617274510.0,2395.747
AUS,2009,153899575950.0,165601136423.0,2352.948
AUS,2010,212108726296.0,201703333727.0,2388.86
AUS,2011,269423385464.0,234205823230.0,2406.898
AUS,2012,256242912988.0,250464794398.0,2430.991
AUS,2013,252155105281.0,232481271344.0,2410.082
AUS,2014,240444683866.0,227544231343.0,2422.363
AUS,2015,187792151470.0,200113779978.0,2365.772
AUS,2016,189629974559.0,189406027941.0,2395.378
AUS,2017,230536736593.854,228429293201.109,2456.136
AUS,2018,256565262375.592,235632823913.726,2572.834
AUS,2019,270260835869.77,221527797251.589,2535.654
AUS,2020,247159345941.573,210212509293.219,2501.435
AUS,2021,342036103269.844,261586379464.768,2550.495
AUS,2022,410252834479.043,309300244763.119,2625.233
AUS,2023,369235124159.052,287861341163.506,2775.905
AUS,2024,340854851740.669,296481761665.157,2785.407
AUT,2000,63674699062.0,68373911913.0,1105.973
AUT,2001,66492423852.0,70491571059.0,1085.493
AUT,2002,73112664770.0,72796195961.0,1058.517
AUT,2003,89256767360.0,91595357834.0,1083.127
AUT,2004,110829757357.0,111261147199.0,1019.16
AUT,2005,117721712170.0,119950092010.0,1033.375
AUT,2006,134169531326.0,134356314386.0,1077.487
AUT,2007,156588406562.0,156055652650.0,1072.117
AUT,2008,172227951752.0,175025754112.0,1038.952
AUT,2009,131387248005.0,136418429213.0,985.104
AUT,2010,144882002012.0,150592664071.0,992.968
AUT,2011,169511432541.0,182349823981.0,1054.699
AUT,2012,158820719332.351,169657276310.24,1065.265
AUT,2013,166273910254.833,173366037687.729,1063.46
AUT,2014,169712859499.776,172446638357.056,1059.069
AUT,2015,145275530315.015,147927653250.615,1068.772
AUT,2016,144700690215.736,149987386054.557,1078.803
AUT,2017,159970530802.934,166475080970.019,1061.792
AUT,2018,176991970620.195,184195200603.949,1098.562
AUT,2019,171532054962.314,176596131348.864,1104.243
AUT,2020,162145129017.335,164635579303.554,1072.991
AUT,2021,194703245949.459,210913061446.332,1103.483
AUT,2022,203753247346.142,226475409356.762,1171.252
AUT,2023,216176589470.172,219097053477.848,1153.076
BDI,2020,161435827.836,909784642.443,152.734
BEL,2000,187838904743.0,176990651494.0,1063.523
BEL,2001,190309486976.0,178697512388.0,1029.372
BEL,2002,215803005428.0,198094630569.0,1044.911
BEL,2003,255553660880.0,234922194436.0,1010.369
BEL,2004,307690419647.0,286478237982.0,1033.442
BEL,2005,335691778058.0,319085461278.0,1045.531
BEL,2006,366835492350.0,353093659615.0,1052.728
BEL,2007,431743842738.0,413035800320.0,1069.773
BEL,2008,471797820094.0,466338013887.0,1096.913
BEL,2009,370879193628.0,354586368473.0,1037.7
BEL,2010,274724245144.588,282824854916.43,1049.239
BEL,2011,327589023656.764,341601380377.552,1047.671
BEL,2012,305138320815.614,318426807370.856,984.229
BEL,2013,318244235352.657,327981656318.022,983.236
BEL,2014,319214138235.333,328434633520.439,972.004
BEL,2015,253410705992.653,258592723817.133,975.599
BEL,2016,271231916571.688,276952158721.632,975.274
BEL,2017,296556522030.368,305936853961.826,981.994
BEL,2018,323378438760.036,340085567767.348,994.893
BEL,2019,311796811947.95,318706545157.901,1020.67
BEL,2020,295143761843.513,294246686004.883,993.812
BEL,2021,385980404667.027,393947911334.252,958.926
BEL,2022,463782146328.437,464276902334.93,1021.05
BEL,2023,393157732896.377,415137347678.401,1013.152
BEN,2013,602013920.0,2940678607.0,453.45
BEN,2022,899184556.106,3845858822.924,996.639
BFA,2018,3267574544.55,4396268961.314,1087.272
BFA,2022,4556026146.944,5647110848.988,1038.887
BFA,2023,4458757137.217,5880261677.507,1196.397
BGD,2006,11696700498.0,15688545072.0,6876.009
BGD,2010,19230982559.0,30503835497.0,9532.411
BGD,2013,24537341006.0,35493348058.0,12072.519
BGR,2000,4821843864.0,6504688325.0,937.987
BGR,2001,5113888232.0,7278158957.0,901.775
BGR,2002,5748869468.0,7987045940.0,913.722
BGR,2003,7540175591.0,10886579888.0,923.341
BGR,2004,9931087433.0,14467100657.0,975.741
BGR,2005,11739329329.0,18162452722.0,1020.362
BGR,2006,15101457070.0,23268729351.0,1072.091
BGR,2007,18575129425.0,30085387539.0,1154.685
BGR,2008,22485509057.0,37015366386.0,1218.883
BGR,2009,16502519893.0,23340811547.0,1158.385
BGR,2010,20608005156.0,25359886220.0,1027.199
BGR,2011,28165219747.0,32493611423.0,934.35
BGR,2012,26698780088.0,32743133695.0,923.084
BGR,2013,29510574320.0,34316572909.0,895.965
BGR,2014,29386540311.0,34740042449.0,883.607
BGR,2015,25778745945.0,29265116176.0,918.557
BGR,2016,26688182909.371,28958139912.603,910.217
BGR,2017,31588418276.159,34263590069.665,923.582
BGR,2018,33787143989.759,37927842259.089,955.13
BGR,2019,33454448049.403,37765114126.383,897.6
BGR,2020,31914703883.498,35027243632.891,907.298
BGR,2021,41370856687.293,46395777342.428,863.014
BGR,2022,50250282857.552,58091667019.676,889.007
BGR,2023,47900556830.376,53528641323.766,867.564
BHR,2001,5551309153.0,4296168301.0,81.69
BHS,2019,537268559.81,3320458693.718,30.463
BIH,2006,3427781565.0,7559256431.0,249.395
BIH,2007,4151965348.0,9720056196.0,276.789
BIH,2008,5021082673.0,12188608532.0,289.061
BIH,2009,3953920135.0,8363714090.0,270.456
BIH,2010,4803107191.0,9222997633.0,258.803
BIH,2011,5850078709.0,11050575357.0,235.7
BIH,2012,5161808996.0,10019077121.0,247.035
BIH,2013,5687463465.0,10295187458.0,244.983
BIH,2014,5892102201.0,10990420322.0,243.636
BIH,2015,5099185764.0,8993966160.0,242.176
BIH,2016,5327578339.0,9141880413.0,250.548
BIH,2017,6367922271.56,10474058771.313,240.666
BIH,2018,7182096317.77,11629555025.821,264.287
BIH,2019,6578243902.235,11159040331.667,254.6
BIH,2020,6152512537.995,9867513970.012,391.316
BIH,2021,8614110010.866,13028951612.9,385.991
BIH,2022,9678152369.771,15379632167.161,401.511
BIH,2023,9228185850.185,15348896098.385,410.533
BLR,2009,21304172900.0,28568991600.0,1554.196
BLR,2016,23537354500.0,27609883700.0,1531.537
BLR,2017,29239993900.0,34234849200.0,1507.69
BLR,2018,33726141400.0,38408911900.0,1499.263
BLR,2019,32955122400.0,39476679200.0,1491.64
BLR,2020,29179441000.0,32767433100.0,1493.321
BLR,2021,39889022800.0,41810690400.0,1476.048
BLZ,2014,358429021.0,962112036.0,22.57
BLZ,2015,313895185.0,995560655.0,21.172
BLZ,2016,246162629.0,952493786.0,22.619
BLZ,2017,277584960.065,913130452.85,23.224
BLZ,2018,240911158.1,957739411.005,27.077
BLZ,2019,244908836.208,985904343.903,25.96
BMU,2009,,1028090585.0,4.646
BMU,2010,,969629106.0,4.752
BOL,2000,1472403785.0,2020310594.0,663.943
BOL,2001,1349864878.47,1707551640.0,586.818
BOL,2002,1372218621.03,1831240178.0,667.316
BOL,2005,2945537489.73,2440039451.0,803.009
BOL,2006,4229618678.21,2925735248.0,766.798
BOL,2007,4886102395.67,3587951682.0,887.848
BOL,2008,7053621894.41,5097054867.0,919.278
BOL,2009,5483902779.1,4568531914.0,977.747
BOL,2011,9213940071.9,7935744414.95,848.863
BOL,2012,11990832241.58,8590084889.58,837.041
BOL,2013,12371515895.71,9699044724.97,826.676
BOL,2014,13034220241.28,10674099376.56,1047.335
BOL,2015,8923115382.86,9843076578.56,1025.385
BOL,2016,7258713168.57,8563809687.11,1012.94
BOL,2017,8367078520.09,9367587902.74,1014.42
BOL,2018,9110355630.63,10000376722.28,1050.74
BOL,2019,8933330988.37,9824367971.12,1164.818
BOL,2020,7032764187.99,7115199566.13,980.581
BOL,2021,11079788840.24,9618073964.67,1254.806
BOL,2022,13652812870.04,13049405742.0,1312.706
BOL,2023,10918688057.06,11489290064.0,1321.918
BRA,2001,58032294243.0,59684468395.0,15400.971
BRA,2002,60144460644.0,50761136223.0,16337.073
BRA,2003,72772250490.0,51866683099.0,16167.356
BRA,2004,95115400894.0,67459080324.0,17154.272
BRA,2005,118592084489.0,78702313940.0,17894.007
BRA,2006,137574211351.0,97033998543.0,18286.931
BRA,2007,159816180731.0,128110615840.0,19086.291
BRA,2008,195764624177.0,183920682149.0,20272.955
BRA,2009,151791674186.0,135377600478.0,19926.331
BRA,2011,253665436795.0,238706132375.0,19845.993
BRA,2012,239952538158.0,235404475808.0,20844.708
BRA,2013,232543660117.0,252281704523.0,21170.985
BRA,2014,220920757240.0,240763369929.0,21398.583
BRA,2015,186774916313.0,180457442154.0,20761.874
BRA,2016,179526127510.0,145247873733.0,19176.377
BRA,2017,214988108353.0,165855231418.0,18869.151
BRA,2018,231889523399.0,192840115910.0,18822.398
BRA,2019,221126807647.0,193162004038.0,19126.112
BRA,2020,209180241655.0,166336211575.0,17525.702
BRA,2021,280814577460.0,234690442199.0,18814.079
BRA,2022,334463079195.0,292343725728.0,19976.585
BRA,2023,339695766008.0,252710460140.0,19946.224
BRA,2024,337036275422.0,277549212918.0,20651.916
BRB,2018,457709750.5,1599911169.0,23.368
BRB,2019,444085369.0,1580842477.0,21.139
BRB,2022,497818698.0,2151007541.5,20.207
BRB,2023,475842549.0,2142606689.0,20.102
BRN,2014,10508832881.0,3598739678.0,33.934
BRN,2017,5570575213.765,3084533899.581,30.139
BRN,2018,6573636942.628,4164052430.832,39.146
BRN,2019,7039083085.75,5102674118.71,46.034
BRN,2020,6608177852.1,5342500814.64,51.435
BRN,2021,11058184373.01,8574738526.0,50.051
BRN,2022,14230238311.502,9183899326.299,45.2
BRN,2023,11240624705.271,7484472312.892,44.319
BTN,2011,452962797.0,1051747355.0,29.8
BTN,2012,531227039.0,991702621.0,12.046
BWA,2006,4506181889.0,3053297737.0,81.695
BWA,2010,4677029477.357,5089896388.313,101.528
BWA,2019,5312907010.645,6657430605.349,133.968
BWA,2020,4376456237.842,6605141603.255,127.849
BWA,2021,7474891657.999,8462769246.193,128.451
BWA,2022,8414813595.923,8114914546.663,123.776
BWA,2023,5502716523.754,6417467724.96,136.936
CAN,2009,315176831385.0,321227567706.0,3393.9
CAN,2010,386579899704.0,392108702461.0,3421.2
CAN,2011,450430007647.0,450579509089.0,3500.2
CAN,2012,454098967492.0,462366181402.0,3566.4
CAN,2013,456598271021.0,461785073454.0,3586.3
CAN,2014,475177176344.0,463088976833.0,3586.0
CHE,2000,92386894676.788,93919141994.646,848.001
CHE,2001,93341284648.937,95326742664.972,875.215
CHE,2002,101271489422.947,98883596332.314,826.945
CHE,2003,115352204966.545,112998130688.697,802.674
CHE,2004,137795773164.55,127467682066.769,803.294
CHE,2005,149887649349.129,147127287946.711,805.465
CHE,2006,166455125817.675,164051741970.655,829.641
CHE,2007,196482243769.486,189180898933.481,840.502
CHE,2008,236386210962.584,229879374828.881,848.742
CHE,2009,204304593917.616,207696126590.472,944.453
CHE,2010,195609280170.0,176280625555.0,928.409
