ref_area,source,indicator,classif1,classif2,time,obs_value,obs_status,note_classif,note_indicator,note_source
ISL,BA:2255,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2000,34.586,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,644.61,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,636.74,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,612.954,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,603.028,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,631.071,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,646.776,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,646.968,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,638.348,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,625.573,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,615.056,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,598.349,,,,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,568.658,B,,I11:264,R1:3513
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,595.127,,,,
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,587.146,,,,
ISR,BA:706,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,570.21,,,,
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,6281.108,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,6206.974,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,6008.251,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,5975.969,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,5989.266,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,5996.902,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,5986.346,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,5944.767,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,5975.547,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,5993.216,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,6001.84,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,6224.042,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,6392.549,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,6444.524,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,6636.71,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,6881.013,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2007,6898.211,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2006,6838.727,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2005,6875.372,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2004,6911.062,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2003,7002.089,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2002,6871.985,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2001,6780.404,,,,R1:3513
ITA,BA:2238,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2000,6651.926,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,247.152,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,220.622,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,207.197,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,188.806,,,,S14:4077_S5:38
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,168.519,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,168.221,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,168.006,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,175.539,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,174.335,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,187.272,,,,R1:3513
JAM,BA:65,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,211.599,,,,R1:3513
JOR,BA:682,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,450.809,,,,R1:3513
JOR,BA:682,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,454.108,,,,R1:3513
JOR,BA:682,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,430.412,,,,R1:3513
JOR,BA:682,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,416.933,,,,R1:3513
JOR,BA:682,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,423.173,,,,R1:3513
JOR,BA:682,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,422.555,,,,R1:3513
JOR,BA:682,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,427.093,B,,I11:264,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,15409.052,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,15346.013,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,15503.838,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,15762.287,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,15742.423,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,16046.34,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,15845.51,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,15853.275,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,15942.387,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,15868.078,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,15841.113,B,,I11:264,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,15558.833,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,15977.994,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,16427.434,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,17601.252,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2007,18002.263,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2006,18011.995,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2005,17869.758,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2004,18039.636,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2003,18558.721,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2002,18581.652,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2001,19362.772,,,,R1:3513
JPN,BA:259,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2000,19925.225,,,,R1:3513
KEN,BX:3465,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,1987.936,,,,R1:3513
KEN,BX:3465,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,2162.805,,,,R1:3513
KEN,BX:3465,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,2808.509,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,675.489,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,676.9,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,605.725,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,649.376,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,586.731,B,,I11:264,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,574.62,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,521.806,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,489.952,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,470.108,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,456.408,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,495.096,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,476.527,,,,R1:3513
KGZ,BA:496,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,470.702,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,2477.686,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,2320.405,,,,R1:3513
KHM,BA:1321,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,2132.076,B,,I11:264,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,2320.126,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,2307.085,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,2149.597,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,2025.176,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,1595.378,,,,R1:3513
KHM,BA:1321,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,1816.794,B,,I11:264,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,1350.557,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,1270.255,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,1208.082,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,1106.411,,,,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2007,1037.379,B,,I11:264,R1:3513
KHM,BB:3064,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2003,899.53,,,,R1:3513
KHM,BA:1321,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2001,649.406,,,,R1:3513
KHM,BA:1321,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2000,439.283,B,,I11:264,R1:3513
KIR,AA:1326,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,1.83,,,,R1:3513
KIR,BB:15723,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,2.232,,,,R1:3513
KIR,AA:1326,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,5.074,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2024,6760.706,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,6817.473,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,6869.832,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,6710.164,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,6630.902,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,6666.243,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,6759.704,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,6769.85,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,6668.784,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,6664.224,B,,I11:264,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,6471.203,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,6267.919,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,6131.055,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,6090.924,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,6005.698,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,5797.577,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,6010.801,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2007,6073.363,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2006,6064.038,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2005,6084.947,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2004,6160.625,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2003,6148.254,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2002,6096.596,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2001,5956.742,,,,R1:3513
KOR,BA:222,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2000,5977.91,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,106.426,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,99.368,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,97.804,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,96.168,B,,I11:264,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,101.221,B,,I11:264,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,91.216,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,109.08,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,98.646,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,84.401,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,92.953,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,96.301,,,,R1:3513
KOS,BA:700,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,89.706,B,,I11:264,R1:3513
LAO,BA:6651,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,251.771,B,,I11:264,R1:3513
LAO,BA:6651,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,246.972,B,,I11:264,R1:3513
LAO,BA:6651,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,250.856,B,,I11:264,R1:3513
LBN,BA:14074,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,326.134,B,,I11:264,R1:3513
LBR,BA:16,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,39.906,B,,I11:264,R1:3513
LBR,BA:16,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,115.778,B,,I11:264,R1:3513
LCA,BA:1352,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2024,15.497,,,,R1:3513
LCA,BA:1352,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,13.881,,,,R1:3513
LCA,BA:1352,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,14.508,,,,R1:3513
LCA,BA:1352,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,11.802,,,,R1:3513
LCA,BA:1352,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,7.861,,,,R1:3513
LCA,BA:1352,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,11.837,,,,R1:3513
LCA,BA:1352,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,11.468,,,,R1:3513
LCA,BA:1352,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,12.615,B,,I11:264,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,2158.199,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,2109.482,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2020,2152.746,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,2258.421,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2018,2239.262,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2017,2331.494,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2016,2097.503,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2015,2018.171,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2014,1971.841,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2013,1927.193,,,,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2012,5608.926,,,,
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2011,1819.571,B,,I11:264,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2010,1864.538,B,,I11:264,R1:3513
LKA,BA:1359,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2009,1910.314,,,,S4:34_S5:38_T2:239
LSO,BA:13,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2019,221.854,,,,R1:3513
LSO,BA:13,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2008,151.849,,,,S3:16_T2:239
LTU,BA:2245,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2023,371.925,,,,R1:3513
LTU,BA:2245,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2022,365.536,,,,R1:3513
LTU,BA:2245,EMP_TEMP_ECO_OCU_NB,ECO_SECTOR_IND,OCU_SKILL_TOTAL,2021,359.308,,,,R1:3513
